RowNames	Chr	GenomeStart	GenomeEnd	GenomeMid	FeatureStart	FeatureEnd	Strand	Description	EnsemblGeneID
146	1	34391308	34391526	34391417	34391308	34391526	1	Bone marrow macrophage cDNA, RIKEN full-length enriched library, clone:G530004B13 product:hypothetical protein, full insert sequence. [Source:Uniprot/SPTREMBL;Acc:Q3UEB9]	ENSMUSG00000073707
147	1	34404304	34418332	34411318	34404304	34418332	1	protein tyrosine phosphatase, non-receptor type 18 [Source:MarkerSymbol;Acc:MGI:108410]	ENSMUSG00000026126
148	1	34442976	34447608	34445292	34442976	34447608	1	testicular serine protease 1 [Source:MarkerSymbol;Acc:MGI:1270856]	ENSMUSG00000026125
149	1	34480194	34488857	34484526	34480194	34488857	1	cripto, FRL-1, cryptic family 1 [Source:MarkerSymbol;Acc:MGI:109448]	ENSMUSG00000026124
150	1	34496886	34505466	34501176	34505466	34496886	-1	testicular serine protease 2 [Source:MarkerSymbol;Acc:MGI:1270857]	ENSMUSG00000037529
151	1	34523770	34524159	34523964	34524159	34523770	-1	RIKEN cDNA 1700101I19 gene [Source:MarkerSymbol;Acc:MGI:1920839]	ENSMUSG00000045815
152	1	34524273	34535490	34529881	34524273	34535490	1	RIKEN cDNA 9430069J07 gene [Source:MarkerSymbol;Acc:MGI:3026939]	ENSMUSG00000045174
1375	1	34667630	34668847	34668238	34667630	34668847	1		ENSMUSG00000046858
153	1	34676661	34689989	34683325	34676661	34689989	1		ENSMUSG00000070955
154	1	34746268	34757300	34751784	34746268	34757300	1	Rho guanine nucleotide exchange factor (GEF) 4 [Source:MarkerSymbol;Acc:MGI:2442507]	ENSMUSG00000037509
155	1	34757767	34787596	34772681	34787596	34757767	-1	cDNA sequence BC043098 [Source:MarkerSymbol;Acc:MGI:2448487]	ENSMUSG00000037503
156	1	34794538	34824123	34809330	34794538	34824123	1	pleckstrin homology domain containing, family B (evectins) member 2 [Source:MarkerSymbol;Acc:MGI:2385825]	ENSMUSG00000026123
1376	1	34874664	34875189	34874926	34874664	34875189	1		ENSMUSG00000050683
1471	1	35123502	35123630	35123566	35123630	35123502	-1	Small nucleolar RNA SNORA17 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000077231
1534	1	35706148	35706252	35706200	35706148	35706252	1	U6 spliceosomal RNA [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000064601
157	1	35996441	36188822	36092631	36188822	35996441	-1	UDP-glucose ceramide glucosyltransferase-like 1 [Source:MarkerSymbol;Acc:MGI:2443162]	ENSMUSG00000037470
158	1	36012946	36050990	36031968	36012946	36050990	1	heparan sulfate 6-O-sulfotransferase 1 [Source:MarkerSymbol;Acc:MGI:1354958]	ENSMUSG00000045216
159	1	36209143	36217971	36213557	36217971	36209143	-1	lung-inducible neuralized-related C3HC4 RING domain protein [Source:MarkerSymbol;Acc:MGI:2429944]	ENSMUSG00000047180
160	1	36252300	36268575	36260438	36252300	36268575	1	AT rich interactive domain 5A (Mrf1 like) [Source:MarkerSymbol;Acc:MGI:2443039]	ENSMUSG00000037447
161	1	36280276	36313727	36297002	36313727	36280276	-1	K1310_MOUSE Isoform 2 of A2RSY1 - Mus musculus (Mouse) [Source:Uniprot/Varsplic;Acc:A2RSY1-2]	ENSMUSG00000010453
162	1	36353937	36366320	36360129	36353937	36366320	1		ENSMUSG00000037432
163	1	36367732	36389785	36378758	36389785	36367732	-1	lectin, mannose-binding 2-like [Source:MarkerSymbol;Acc:MGI:2443010]	ENSMUSG00000001143
164	1	36416166	36453304	36434735	36416166	36453304	1	cyclin M4 [Source:MarkerSymbol;Acc:MGI:2151060]	ENSMUSG00000037408
165	1	36456422	36472783	36464602	36456422	36472783	1	cyclin M3 [Source:MarkerSymbol;Acc:MGI:2151055]	ENSMUSG00000001138
166	1	36474740	36491747	36483244	36491747	36474740	-1	ankyrin repeat domain 23 [Source:MarkerSymbol;Acc:MGI:1925571]	ENSMUSG00000067653
167	1	36493188	36502105	36497646	36502105	36493188	-1	sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4C [Source:MarkerSymbol;Acc:MGI:109252]	ENSMUSG00000026121
168	1	36507245	36537878	36522561	36537878	36507245	-1	RIKEN cDNA 1700024G10 gene [Source:MarkerSymbol;Acc:MGI:1919099]	ENSMUSG00000073704
169	1	36544509	36627632	36586071	36627632	36544509	-1	cDNA sequence BC050210 [Source:MarkerSymbol;Acc:MGI:3026913]	ENSMUSG00000046337
170	1	36636084	36637931	36637008	36636084	36637931	1	cytochrome c oxidase, subunit Vb [Source:MarkerSymbol;Acc:MGI:88475]	ENSMUSG00000061518
171	1	36642662	36654487	36648574	36654487	36642662	-1	ARP1 actin-related protein 1 homolog B (yeast) [Source:MarkerSymbol;Acc:MGI:1917446]	ENSMUSG00000037351
172	1	36706371	36727362	36716867	36706371	36727362	1	zeta-chain (TCR) associated protein kinase [Source:MarkerSymbol;Acc:MGI:99613]	ENSMUSG00000026117
173	1	36737467	36833872	36785669	36833872	36737467	-1	transmembrane protein 131 [Source:MarkerSymbol;Acc:MGI:1927110]	ENSMUSG00000026116
174	1	36870472	36870630	36870551	36870630	36870472	-1	predicted gene, ENSMUSG00000073703 [Source:MarkerSymbol;Acc:MGI:3641781]	ENSMUSG00000073703
175	1	36902476	36903226	36902851	36903226	36902476	-1		ENSMUSG00000063328
1613	1	36949985	36950103	36950044	36949985	36950103	1	5S ribosomal RNA [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000070201
176	1	36971142	37021541	36996342	36971142	37021541	1	RIKEN cDNA A230074B11 gene [Source:MarkerSymbol;Acc:MGI:2443831]	ENSMUSG00000050122
177	1	37098551	37132156	37115353	37098551	37132156	1	RIKEN cDNA 4921511C04 gene [Source:MarkerSymbol;Acc:MGI:1918103]	ENSMUSG00000026115
178	1	37163807	37207932	37185869	37163807	37207932	1	cyclic nucleotide gated channel alpha 3 [Source:MarkerSymbol;Acc:MGI:1341818]	ENSMUSG00000026114
179	1	37302465	37352805	37327635	37302465	37352805	1	inositol polyphosphate-4-phosphatase, type I [Source:MarkerSymbol;Acc:MGI:1931123]	ENSMUSG00000026113
180	1	37362322	37362645	37362484	37362645	37362322	-1	RIKEN cDNA 6330578E17 gene [Source:MarkerSymbol;Acc:MGI:1923428]	ENSMUSG00000062395
181	1	37363735	37374524	37369129	37374524	37363735	-1	RIKEN cDNA 6330578E17 gene [Source:MarkerSymbol;Acc:MGI:1923428]	ENSMUSG00000026112
182	1	37374718	37383670	37379194	37374718	37383670	1	unc-50 homolog (C. elegans) [Source:MarkerSymbol;Acc:MGI:1914637]	ENSMUSG00000026111
183	1	37389102	37480678	37434890	37480678	37389102	-1	mannoside acetylglucosaminyltransferase 4, isoenzyme A [Source:MarkerSymbol;Acc:MGI:2662992]	ENSMUSG00000026110
184	1	37556223	37664357	37610290	37664357	37556223	-1	RIKEN cDNA 2010300C02 gene [Source:MarkerSymbol;Acc:MGI:1919347]	ENSMUSG00000026090
185	1	37699320	37809844	37754582	37809844	37699320	-1	testis specific 10 [Source:MarkerSymbol;Acc:MGI:2685063]	ENSMUSG00000060771
186	1	37816752	37821933	37819342	37816752	37821933	1	predicted gene, EG623661 [Source:MarkerSymbol;Acc:MGI:3645211]	ENSMUSG00000037216
187	1	37823436	37834891	37829164	37834891	37823436	-1	MIT, microtubule interacting and transport, domain containing 1 [Source:MarkerSymbol;Acc:MGI:1916278]	ENSMUSG00000026088
188	1	37835099	37842881	37838990	37835099	37842881	1	mitochondrial ribosomal protein L30 [Source:MarkerSymbol;Acc:MGI:1333820]	ENSMUSG00000026087
189	1	37850469	37861039	37855754	37861039	37850469	-1	gene model 776, (NCBI) [Source:MarkerSymbol;Acc:MGI:2685622]	ENSMUSG00000061584
190	1	37891284	37902305	37896794	37902305	37891284	-1	RIKEN cDNA 2300002O18 gene [Source:MarkerSymbol;Acc:MGI:1916791]	ENSMUSG00000026085
191	1	37929736	37941751	37935744	37941751	37929736	-1	thioredoxin domain containing 9 [Source:MarkerSymbol;Acc:MGI:2138153]	ENSMUSG00000058407
192	1	37942556	38000125	37971340	37942556	38000125	1	eukaryotic translation initiation factor 5B [Source:MarkerSymbol;Acc:MGI:2441772]	ENSMUSG00000026083
193	1	37997330	38074208	38035769	38074208	37997330	-1	REV1 homolog (S. cerevisiae) [Source:MarkerSymbol;Acc:MGI:1929074]	ENSMUSG00000026082
194	1	38123995	38609501	38366748	38609501	38123995	-1	AF4/FMR2 family, member 3 [Source:MarkerSymbol;Acc:MGI:106927]	ENSMUSG00000037138
195	1	38738228	38765761	38751994	38765761	38738228	-1	LON peptidase N-terminal domain and ring finger 2 [Source:MarkerSymbol;Acc:MGI:1920209]	ENSMUSG00000048814
196	1	38808413	38842707	38825560	38842707	38808413	-1	carbohydrate sulfotransferase 10 [Source:MarkerSymbol;Acc:MGI:2138283]	ENSMUSG00000026080
197	1	38883695	38894824	38889259	38883695	38894824	1	neuromedin S [Source:MarkerSymbol;Acc:MGI:3583618]	ENSMUSG00000067604
198	1	38932360	38941782	38937071	38932360	38941782	1	phosducin-like 3 [Source:MarkerSymbol;Acc:MGI:1916083]	ENSMUSG00000026078
199	1	39138750	39306732	39222741	39138750	39306732	1	neuronal PAS domain protein 2 [Source:MarkerSymbol;Acc:MGI:109232]	ENSMUSG00000026077
200	1	39312695	39315879	39314287	39312695	39315879	1	ribosomal protein L31 [Source:MarkerSymbol;Acc:MGI:2149632]	ENSMUSG00000073702
201	1	39316046	39423281	39369664	39423281	39316046	-1	TBC1 domain family, member 8 [Source:MarkerSymbol;Acc:MGI:1927225]	ENSMUSG00000003134
1549	1	39464079	39464292	39464185	39464079	39464292	1	Small nucleolar RNA U3 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000065629
202	1	39480348	39491437	39485892	39480348	39491437	1	Uncharacterized protein C2orf29 homolog. [Source:Uniprot/SWISSPROT;Acc:Q9CWN7]	ENSMUSG00000003135
1601	1	39493291	39493400	39493345	39493400	39493291	-1	Small nucleolar RNA SNORD89 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000077704
203	1	39495847	39521951	39508899	39521951	39495847	-1	ring finger protein 149 [Source:MarkerSymbol;Acc:MGI:2677438]	ENSMUSG00000048234
1521	1	39518292	39518421	39518356	39518421	39518292	-1	Small nucleolar RNA SNORA33 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000064936
1377	1	39541959	39542552	39542255	39542552	39541959	-1	predicted gene, EG329126 (EG329126), misc RNA [Source:RefSeq_dna;Acc:XR_001880]	ENSMUSG00000057553
204	1	39562952	39595728	39579340	39595728	39562952	-1	cellular repressor of E1A-stimulated genes 2 [Source:MarkerSymbol;Acc:MGI:1928333]	ENSMUSG00000050967
205	1	39610030	39616759	39613394	39616759	39610030	-1		ENSMUSG00000057173
206	1	39845716	39969471	39907594	39845716	39969471	1	mitogen-activated protein kinase kinase kinase kinase 4 [Source:MarkerSymbol;Acc:MGI:1349394]	ENSMUSG00000026074
207	1	40029314	40069773	40049544	40029314	40069773	1	interleukin 1 receptor, type II [Source:MarkerSymbol;Acc:MGI:96546]	ENSMUSG00000026073
208	1	40169626	40260723	40215174	40169626	40260723	1	interleukin 1 receptor, type I [Source:MarkerSymbol;Acc:MGI:96545]	ENSMUSG00000026072
209	1	40269236	40312097	40290666	40269236	40312097	1	interleukin 1 receptor-like 2 [Source:MarkerSymbol;Acc:MGI:1913107]	ENSMUSG00000070942
210	1	40374143	40409958	40392051	40374143	40409958	1	interleukin 1 receptor-like 1 [Source:MarkerSymbol;Acc:MGI:98427]	ENSMUSG00000026069
211	1	40410552	40445379	40427966	40410552	40445379	1	interleukin 18 receptor 1 [Source:MarkerSymbol;Acc:MGI:105383]	ENSMUSG00000026070
212	1	40459908	40493851	40476880	40459908	40493851	1	interleukin 18 receptor accessory protein [Source:MarkerSymbol;Acc:MGI:1338888]	ENSMUSG00000026068
213	1	40524747	40574199	40549473	40524747	40574199	1	solute carrier family 9 (sodium/hydrogen exchanger), member 4 [Source:MarkerSymbol;Acc:MGI:105074]	ENSMUSG00000026065
214	1	40626171	40713812	40669991	40626171	40713812	1	solute carrier family 9 (sodium/hydrogen exchanger), member 2 [Source:MarkerSymbol;Acc:MGI:105075]	ENSMUSG00000026062
215	1	40716586	40735209	40725898	40735209	40716586	-1	major facilitator superfamily domain containing 9 [Source:MarkerSymbol;Acc:MGI:2443548]	ENSMUSG00000041945
216	1	40808280	40808765	40808522	40808765	40808280	-1		ENSMUSG00000057359
217	1	42047853	42080075	42063964	42047853	42080075	1		ENSMUSG00000068480
218	1	42174272	42175654	42174963	42174272	42175654	1	predicted gene, ENSMUSG00000053640 [Source:MarkerSymbol;Acc:MGI:3641924]	ENSMUSG00000053640
219	1	42592924	42611458	42602191	42611458	42592924	-1	RIKEN cDNA 2610017I09 gene [Source:MarkerSymbol;Acc:MGI:1913547]	ENSMUSG00000060424
220	1	42641692	42643185	42642438	42641692	42643185	1	POU domain, class 3, transcription factor 3 [Source:MarkerSymbol;Acc:MGI:102564]	ENSMUSG00000045515
221	1	42795829	42850226	42823027	42795829	42850226	1	mitochondrial ribosomal protein S9 [Source:MarkerSymbol;Acc:MGI:1916777]	ENSMUSG00000060679
1530	1	42811231	42811364	42811297	42811364	42811231	-1	Small nucleolar RNA SNORA17 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000077448
222	1	42897418	42979995	42938706	42897418	42979995	1	G protein-coupled receptor 45 [Source:MarkerSymbol;Acc:MGI:2135882]	ENSMUSG00000041907
223	1	42991815	43043168	43017491	43043168	42991815	-1	transforming growth factor, beta receptor associated protein 1 [Source:MarkerSymbol;Acc:MGI:2447427]	ENSMUSG00000070939
224	1	43037134	43038381	43037758	43037134	43038381	1	RIKEN cDNA 8430432A02 gene [Source:MarkerSymbol;Acc:MGI:1918774]	ENSMUSG00000041878
225	1	43043256	43060492	43051874	43043256	43060492	1	expressed sequence AI597479 [Source:MarkerSymbol;Acc:MGI:2138299]	ENSMUSG00000010290
226	1	43067620	43141307	43104464	43141307	43067620	-1	four and a half LIM domains 2 [Source:MarkerSymbol;Acc:MGI:1338762]	ENSMUSG00000008136
227	1	43133702	43134184	43133943	43133702	43134184	1	ribosomal protein L29 [Source:MarkerSymbol;Acc:MGI:99687]	ENSMUSG00000067579
1378	1	43215239	43215669	43215454	43215239	43215669	1	similar to 60S ribosomal protein L17 (L23) (Amino acid starvation-induced protein) (ASI) (LOC670340), mRNA [Source:RefSeq_dna;Acc:XR_002936]	ENSMUSG00000067451
228	1	43390297	43515060	43452679	43390297	43515060	1	non-catalytic region of tyrosine kinase adaptor protein 2 [Source:MarkerSymbol;Acc:MGI:1306821]	ENSMUSG00000066877
229	1	43675239	43687124	43681181	43675239	43687124	1	RIKEN cDNA 1500015O10 gene [Source:MarkerSymbol;Acc:MGI:1926146]	ENSMUSG00000026051
230	1	43693833	43772294	43733063	43772294	43693833	-1	UDP-glucuronate decarboxylase 1 [Source:MarkerSymbol;Acc:MGI:1915133]	ENSMUSG00000057363
1379	1	43832599	43833141	43832870	43832599	43833141	1		ENSMUSG00000051825
1380	1	43842846	43843658	43843252	43842846	43843658	1	similar to Rab-related GTP-binding protein (LOC626675), mRNA [Source:RefSeq_dna;Acc:XR_002951]	ENSMUSG00000051135
1488	1	43863323	43863432	43863377	43863432	43863323	-1		ENSMUSG00000077132
231	1	43878548	43947545	43913046	43878548	43947545	1	tripeptidyl peptidase II [Source:MarkerSymbol;Acc:MGI:102724]	ENSMUSG00000041763
232	1	43953954	43964552	43959253	43964552	43953954	-1	RIKEN cDNA A530098C11 gene [Source:MarkerSymbol;Acc:MGI:3611450]	ENSMUSG00000047343
233	1	44004515	44006482	44005499	44006482	44004515	-1		ENSMUSG00000070936
234	1	44031412	44046969	44039190	44046969	44031412	-1	RIKEN cDNA 1700029F09 gene [Source:MarkerSymbol;Acc:MGI:1922873]	ENSMUSG00000026049
235	1	44051092	44063319	44057206	44063319	44051092	-1	KDEL (Lys-Asp-Glu-Leu) containing 1 [Source:MarkerSymbol;Acc:MGI:1919300]	ENSMUSG00000026047
236	1	44063708	44089056	44076382	44063708	44089056	1	basic, immunoglobulin-like variable motif containing [Source:MarkerSymbol;Acc:MGI:2179809]	ENSMUSG00000041684
237	1	44092393	44125806	44109099	44092393	44125806	1	excision repair cross-complementing rodent repair deficiency, complementation group 5 [Source:MarkerSymbol;Acc:MGI:103582]	ENSMUSG00000026048
238	1	44148616	44163477	44156046	44163477	44148616	-1	RIKEN cDNA 4832428D23 gene [Source:MarkerSymbol;Acc:MGI:2685837]	ENSMUSG00000046828
1381	1	44408459	44408777	44408618	44408777	44408459	-1		ENSMUSG00000048774
239	1	44496057	44741372	44618715	44496057	44741372	1	GULP, engulfment adaptor PTB domain containing 1 [Source:MarkerSymbol;Acc:MGI:1920407]	ENSMUSG00000056870
240	1	44770450	44770617	44770534	44770617	44770450	-1		ENSMUSG00000067565
241	1	45272979	45290601	45281790	45272979	45290601	1	procollagen, type III, alpha 1 (Col3a1), mRNA [Source:RefSeq_dna;Acc:NM_009930]	ENSMUSG00000026043
242	1	45318877	45447828	45383353	45447828	45318877	-1	procollagen, type V, alpha 2 [Source:MarkerSymbol;Acc:MGI:88458]	ENSMUSG00000026042
1382	1	45546572	45547302	45546937	45546572	45547302	1		ENSMUSG00000062816
1583	1	45630002	45630108	45630055	45630108	45630002	-1	U6 spliceosomal RNA [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000065010
1458	1	45691441	45691571	45691506	45691441	45691571	1	Small nucleolar RNA SNORA55 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000065255
243	1	45740012	45768161	45754086	45740012	45768161	1	WD repeat domain 75 [Source:MarkerSymbol;Acc:MGI:1920924]	ENSMUSG00000025995
244	1	45801878	45802333	45802106	45802333	45801878	-1		ENSMUSG00000050191
245	1	45850175	45851350	45850763	45850175	45851350	1		ENSMUSG00000046262
246	1	45852630	45870079	45861354	45870079	45852630	-1	solute carrier family 40 (iron-regulated transporter), member 1 [Source:MarkerSymbol;Acc:MGI:1315204]	ENSMUSG00000025993
247	1	45926094	45926561	45926328	45926094	45926561	1		ENSMUSG00000070896
248	1	45964618	45975015	45969816	45975015	45964618	-1	predicted gene, EG212225 [Source:MarkerSymbol;Acc:MGI:3643324]	ENSMUSG00000044457
249	1	46120132	46120428	46120280	46120132	46120428	1	dynein, axonemal, heavy chain 7b [Source:MarkerSymbol;Acc:MGI:2684953]	ENSMUSG00000073694
250	1	46234112	46305827	46269970	46234112	46305827	1	dynein, axonemal, heavy chain 7b [Source:MarkerSymbol;Acc:MGI:2684953]	ENSMUSG00000067536
1450	1	46318743	46318861	46318802	46318743	46318861	1	5S ribosomal RNA [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000070199
251	1	46375309	46751908	46563609	46375309	46751908	1	dynein, axonemal, heavy chain 7 [Source:MarkerSymbol;Acc:MGI:2685838]	ENSMUSG00000041144
252	1	46752090	46798055	46775072	46798055	46752090	-1	solute carrier family 39 (zinc transporter), member 10 [Source:MarkerSymbol;Acc:MGI:1914515]	ENSMUSG00000025986
253	1	46836202	46951841	46894022	46951841	46836202	-1		ENSMUSG00000073691
254	1	47310189	47310917	47310553	47310917	47310189	-1		ENSMUSG00000060587
1586	1	48406680	48406838	48406759	48406838	48406680	-1	U1 spliceosomal RNA [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000064943
255	1	48545180	48545392	48545286	48545392	48545180	-1		ENSMUSG00000073690
256	1	48676493	48676975	48676734	48676975	48676493	-1		ENSMUSG00000067514
1383	1	48826258	48827268	48826763	48826258	48827268	1	similar to uracil DNA glycosylase (LOC666909), misc RNA [Source:RefSeq_dna;Acc:XR_030975]	ENSMUSG00000057055
1384	1	49180800	49181476	49181138	49180800	49181476	1		ENSMUSG00000062636
257	1	49189161	49282791	49235976	49189161	49282791	1	RIKEN cDNA C230029F24 gene [Source:MarkerSymbol;Acc:MGI:3045370]	ENSMUSG00000051616
1385	1	49523695	49524047	49523871	49524047	49523695	-1		ENSMUSG00000073689
258	1	49866684	49866823	49866754	49866823	49866684	-1		ENSMUSG00000073688
259	1	49981948	50003023	49992486	49981948	50003023	1		ENSMUSG00000073687
260	1	50872068	51131815	51001942	50872068	51131815	1	transmembrane protein with EGF-like and two follistatin-like domains 2 [Source:MarkerSymbol;Acc:MGI:1861735]	ENSMUSG00000026109
261	1	51233671	51247505	51240588	51233671	51247505	1	serum deprivation response [Source:MarkerSymbol;Acc:MGI:99513]	ENSMUSG00000045954
262	1	51410407	51422460	51416433	51422460	51410407	-1	oligonucleotide/oligosaccharide-binding fold containing 2A [Source:MarkerSymbol;Acc:MGI:1923258]	ENSMUSG00000026107
263	1	51694310	51860497	51777404	51860497	51694310	-1	myosin IB [Source:MarkerSymbol;Acc:MGI:107752]	ENSMUSG00000018417
1547	1	51883519	51883640	51883579	51883640	51883519	-1	Small nucleolar RNA SNORA7 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000065285
264	1	51885195	51885806	51885501	51885806	51885195	-1		ENSMUSG00000061167
265	1	51952788	52051729	52002258	51952788	52051729	1	signal transducer and activator of transcription 4 [Source:MarkerSymbol;Acc:MGI:103062]	ENSMUSG00000062939
266	1	52064035	52066799	52065417	52064035	52066799	1	signal transducer and activator of transcription 1 [Source:MarkerSymbol;Acc:MGI:103063]	ENSMUSG00000073685
267	1	52067139	52100639	52083889	52067139	52100639	1	signal transducer and activator of transcription 1 [Source:MarkerSymbol;Acc:MGI:103063]	ENSMUSG00000026104
268	1	52129826	52177777	52153802	52177777	52129826	-1	glutaminase [Source:MarkerSymbol;Acc:MGI:95752]	ENSMUSG00000026103
1465	1	52388981	52389089	52389035	52389089	52388981	-1	U6 spliceosomal RNA [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000065192
269	1	52402421	52444905	52423663	52444905	52402421	-1	Ngfi-A binding protein 1 [Source:MarkerSymbol;Acc:MGI:107564]	ENSMUSG00000002881
1386	1	52447778	52448773	52448276	52448773	52447778	-1	similar to Glyceraldehyde-3-phosphate dehydrogenase (GAPDH) (LOC546736), misc RNA [Source:RefSeq_dna;Acc:XR_033741]	ENSMUSG00000059793
270	1	52575282	52596464	52585873	52575282	52596464	1	RIKEN cDNA 5330401P04 gene [Source:MarkerSymbol;Acc:MGI:2444113]	ENSMUSG00000043015
271	1	52601476	52601586	52601531	52601586	52601476	-1	RIKEN cDNA 2210010L05 gene [Source:MarkerSymbol;Acc:MGI:1922925]	ENSMUSG00000055802
